Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-26 11:15:00+00:00,68343.90625,68343.90625,68203.6015625,68228.453125,255348736,0.0,0.0
2026-02-26 11:30:00+00:00,68157.09375,68203.171875,68076.5703125,68076.5703125,48037888,0.0,0.0
2026-02-26 11:45:00+00:00,68084.8203125,68084.8203125,67987.203125,68018.875,332623872,0.0,0.0
2026-02-26 12:00:00+00:00,68037.1171875,68228.1796875,68037.1171875,68219.0703125,0,0.0,0.0
2026-02-26 12:15:00+00:00,68200.6171875,68285.3515625,68175.78125,68205.78125,1275822080,0.0,0.0
2026-02-26 12:30:00+00:00,68152.140625,68265.5859375,68141.546875,68230.9609375,0,0.0,0.0
2026-02-26 12:45:00+00:00,68097.78125,68197.4609375,68067.5859375,68175.6015625,0,0.0,0.0
2026-02-26 13:00:00+00:00,68162.046875,68201.8203125,68014.7421875,68014.7421875,0,0.0,0.0
2026-02-26 13:15:00+00:00,68019.703125,68139.9453125,67975.265625,68139.9453125,0,0.0,0.0
2026-02-26 13:30:00+00:00,68157.75,68162.03125,68017.5703125,68046.7265625,182063104,0.0,0.0
2026-02-26 13:45:00+00:00,68067.859375,68157.5859375,67870.9375,67926.7265625,0,0.0,0.0
2026-02-26 14:00:00+00:00,67912.2421875,68015.5,67720.40625,67984.0703125,70639616,0.0,0.0
2026-02-26 14:15:00+00:00,67977.6875,68117.1875,67849.6328125,68109.171875,1752412160,0.0,0.0
2026-02-26 14:30:00+00:00,68117.4296875,68205.3671875,67871.7421875,67871.7421875,232706048,0.0,0.0
2026-02-26 14:45:00+00:00,67844.1640625,67844.1640625,67309.359375,67680.6875,1908736,0.0,0.0
2026-02-26 15:00:00+00:00,67658.1171875,67658.1171875,67324.578125,67348.6015625,632430592,0.0,0.0
2026-02-26 15:15:00+00:00,67312.7421875,67312.7421875,66879.7734375,66879.7734375,640184320,0.0,0.0
2026-02-26 15:30:00+00:00,67076.1953125,67426.71875,66810.84375,67426.71875,664248320,0.0,0.0
2026-02-26 15:45:00+00:00,67402.7265625,67478.515625,67308.421875,67410.421875,0,0.0,0.0
2026-02-26 16:00:00+00:00,67383.7421875,67424.1875,67111.4453125,67111.4453125,0,0.0,0.0
2026-02-26 16:15:00+00:00,67137.6640625,67514.53125,67137.6640625,67514.53125,0,0.0,0.0
2026-02-26 16:30:00+00:00,67449.859375,67449.859375,67009.5859375,67092.78125,118124544,0.0,0.0
2026-02-26 16:45:00+00:00,67035.84375,67035.84375,66596.4921875,66596.4921875,692731904,0.0,0.0
2026-02-26 17:00:00+00:00,66637.3046875,66982.5078125,66637.3046875,66929.5390625,104140800,0.0,0.0
2026-02-26 17:15:00+00:00,66899.5703125,66987.2734375,66792.6875,66934.796875,16764928,0.0,0.0
2026-02-26 17:30:00+00:00,66953.3671875,66978.0546875,66762.0,66762.0,0,0.0,0.0
2026-02-26 17:45:00+00:00,66740.828125,66837.5390625,66636.5546875,66826.6328125,0,0.0,0.0
2026-02-26 18:00:00+00:00,66824.1796875,66877.9609375,66587.921875,66695.3984375,222474240,0.0,0.0
2026-02-26 18:15:00+00:00,66751.65625,67008.8515625,66751.65625,66830.53125,124399616,0.0,0.0
2026-02-26 18:30:00+00:00,66858.8671875,67344.71875,66858.8671875,67256.59375,133013504,0.0,0.0
2026-02-26 18:45:00+00:00,67276.4609375,67336.1875,67185.890625,67336.1875,129572864,0.0,0.0
2026-02-26 19:00:00+00:00,67296.6328125,67653.890625,67296.6328125,67584.0546875,286277632,0.0,0.0
2026-02-26 19:15:00+00:00,67539.6796875,67743.3671875,67505.9609375,67599.2421875,0,0.0,0.0
2026-02-26 19:30:00+00:00,67559.203125,67693.9921875,67438.8515625,67479.109375,690573312,0.0,0.0
2026-02-26 19:45:00+00:00,67468.4375,67642.1640625,67468.4375,67557.1796875,0,0.0,0.0
2026-02-26 20:00:00+00:00,67635.0546875,67803.75,67635.0546875,67731.328125,162435072,0.0,0.0
2026-02-26 20:15:00+00:00,67710.8359375,67780.890625,67607.859375,67613.6953125,52555776,0.0,0.0
2026-02-26 20:30:00+00:00,67555.390625,67555.390625,67386.46875,67470.703125,818081792,0.0,0.0
2026-02-26 20:45:00+00:00,67475.4921875,67475.4921875,67296.234375,67423.90625,93102080,0.0,0.0
2026-02-26 21:00:00+00:00,67369.703125,67442.8046875,67208.703125,67291.96875,0,0.0,0.0
2026-02-26 21:15:00+00:00,67360.2109375,67494.6015625,67351.8359375,67494.6015625,573210624,0.0,0.0
2026-02-26 21:30:00+00:00,67489.84375,67489.84375,67378.75,67441.8125,0,0.0,0.0
2026-02-26 21:45:00+00:00,67454.234375,67563.6015625,67451.40625,67459.8203125,0,0.0,0.0
2026-02-26 22:00:00+00:00,67459.6796875,67549.546875,67424.4921875,67549.546875,0,0.0,0.0
2026-02-26 22:15:00+00:00,67551.515625,67551.515625,67364.921875,67395.375,0,0.0,0.0
2026-02-26 22:30:00+00:00,67417.8203125,67569.2734375,67417.5390625,67552.8203125,179257344,0.0,0.0
2026-02-26 22:45:00+00:00,67601.4765625,67623.953125,67544.796875,67544.796875,0,0.0,0.0
2026-02-26 23:00:00+00:00,67513.4609375,67567.3359375,67417.0390625,67567.3359375,36995072,0.0,0.0
2026-02-26 23:15:00+00:00,67522.8984375,67617.0546875,67469.34375,67617.0546875,114589696,0.0,0.0
2026-02-26 23:30:00+00:00,67588.90625,67621.21875,67514.5234375,67514.5234375,32653312,0.0,0.0
2026-02-26 23:45:00+00:00,67509.9921875,67510.0078125,67430.640625,67456.515625,0,0.0,0.0
2026-02-27 00:00:00+00:00,67476.703125,67536.28125,67327.9921875,67338.09375,0,0.0,0.0
2026-02-27 00:15:00+00:00,67357.3984375,67385.9609375,67203.53125,67249.8828125,83718144,0.0,0.0
2026-02-27 00:30:00+00:00,67304.1875,67311.046875,67068.6796875,67157.453125,34287616,0.0,0.0
2026-02-27 00:45:00+00:00,67142.8828125,67253.390625,67049.78125,67210.71875,264589312,0.0,0.0
2026-02-27 01:00:00+00:00,67228.7890625,67228.7890625,66907.7265625,66994.2890625,0,0.0,0.0
2026-02-27 01:15:00+00:00,67006.703125,67147.828125,67001.921875,67059.1328125,960806912,0.0,0.0
2026-02-27 01:30:00+00:00,67074.84375,67289.3125,67074.84375,67230.3515625,4464640,0.0,0.0
2026-02-27 01:45:00+00:00,67192.6953125,67309.984375,67192.6953125,67286.1484375,1018617856,0.0,0.0
2026-02-27 02:00:00+00:00,67362.796875,67470.1875,67361.1640625,67361.1640625,0,0.0,0.0
2026-02-27 02:15:00+00:00,67327.9609375,67525.6796875,67306.8515625,67400.2265625,256552960,0.0,0.0
2026-02-27 02:30:00+00:00,67440.828125,67520.984375,67403.234375,67403.234375,4870144,0.0,0.0
2026-02-27 02:45:00+00:00,67436.7890625,67462.3671875,67300.921875,67362.4765625,9035776,0.0,0.0
2026-02-27 03:00:00+00:00,67295.7421875,67295.7421875,67137.4453125,67143.5703125,1104818176,0.0,0.0
2026-02-27 03:15:00+00:00,67167.078125,67214.5390625,67110.3125,67126.7578125,26484736,0.0,0.0
2026-02-27 03:30:00+00:00,67122.796875,67353.328125,67122.796875,67350.6953125,106541056,0.0,0.0
2026-02-27 03:45:00+00:00,67394.9453125,67679.5390625,67355.8359375,67641.2578125,58163200,0.0,0.0
2026-02-27 04:00:00+00:00,67614.078125,67955.2421875,67614.078125,67930.328125,325767168,0.0,0.0
2026-02-27 04:15:00+00:00,67935.578125,68220.40625,67934.6640625,67934.6640625,241233920,0.0,0.0
2026-02-27 04:30:00+00:00,67824.109375,67865.5390625,67731.875,67771.109375,82075648,0.0,0.0
2026-02-27 04:45:00+00:00,67765.2578125,67924.2578125,67750.015625,67750.015625,379052032,0.0,0.0
2026-02-27 05:00:00+00:00,67737.1328125,67905.53125,67737.1328125,67866.9765625,67657728,0.0,0.0
2026-02-27 05:15:00+00:00,67865.40625,67880.921875,67723.3046875,67797.109375,56090624,0.0,0.0
2026-02-27 05:30:00+00:00,67806.8046875,67860.3515625,67806.8046875,67857.3359375,113504256,0.0,0.0
2026-02-27 05:45:00+00:00,67849.2734375,67849.2734375,67699.2890625,67699.2890625,0,0.0,0.0
2026-02-27 06:00:00+00:00,67708.671875,67772.59375,67682.8046875,67682.8046875,166576128,0.0,0.0
2026-02-27 06:15:00+00:00,67667.6796875,67689.578125,67545.1640625,67564.1328125,0,0.0,0.0
2026-02-27 06:30:00+00:00,67608.171875,67766.265625,67608.171875,67761.5703125,833179648,0.0,0.0
2026-02-27 06:45:00+00:00,67750.453125,67816.0546875,67665.2265625,67665.2265625,0,0.0,0.0
2026-02-27 07:00:00+00:00,67680.2578125,67708.75,67589.7265625,67659.609375,0,0.0,0.0
2026-02-27 07:15:00+00:00,67657.4609375,67657.4609375,67548.9453125,67548.9453125,118964224,0.0,0.0
2026-02-27 07:30:00+00:00,67498.7890625,67612.8828125,67474.1953125,67531.6796875,109740032,0.0,0.0
2026-02-27 07:45:00+00:00,67539.3984375,67731.8203125,67530.3203125,67696.2578125,536788992,0.0,0.0
2026-02-27 08:00:00+00:00,67696.1953125,68008.8828125,67696.1953125,67962.8984375,21200896,0.0,0.0
2026-02-27 08:15:00+00:00,67916.203125,67965.75,67884.5625,67912.9765625,186781696,0.0,0.0
2026-02-27 08:30:00+00:00,67956.421875,67994.0703125,67800.1015625,67855.90625,138551296,0.0,0.0
2026-02-27 08:45:00+00:00,67927.9140625,68059.9140625,67915.1796875,67982.375,90800128,0.0,0.0
2026-02-27 09:00:00+00:00,67954.6875,67994.6953125,67881.4765625,67949.390625,538054656,0.0,0.0
2026-02-27 09:15:00+00:00,67971.9921875,68012.2109375,67937.53125,68012.109375,152702976,0.0,0.0
2026-02-27 09:30:00+00:00,68026.46875,68026.46875,67747.015625,67747.015625,28901376,0.0,0.0
2026-02-27 09:45:00+00:00,67632.4453125,67632.4453125,67331.7578125,67388.1484375,52199424,0.0,0.0
2026-02-27 10:00:00+00:00,67384.828125,67384.828125,66985.09375,66991.5,775221248,0.0,0.0
2026-02-27 10:15:00+00:00,66898.6953125,67044.5546875,66777.0078125,66777.0078125,273489920,0.0,0.0
2026-02-27 10:30:00+00:00,66868.484375,66884.0703125,66726.9375,66783.1796875,1051439104,0.0,0.0
2026-02-27 10:45:00+00:00,66789.9140625,66789.9140625,66610.03125,66645.5546875,317812736,0.0,0.0
2026-02-27 11:00:00+00:00,66696.5625,66767.8125,66667.03125,66745.0859375,1101303808,0.0,0.0
2026-02-27 11:15:00+00:00,66646.234375,66661.703125,66411.28125,66605.015625,319434752,0.0,0.0
2026-02-27 11:30:00+00:00,66537.359375,66537.359375,66031.7734375,66043.2890625,84611072,0.0,0.0
2026-02-27 11:45:00+00:00,66028.4921875,66158.15625,66027.4921875,66110.796875,802250752,0.0,0.0
2026-02-27 12:00:00+00:00,66133.5390625,66188.7578125,65983.140625,66021.140625,80269312,0.0,0.0
2026-02-27 12:15:00+00:00,66005.375,66098.3203125,65923.8125,66011.34375,1236434944,0.0,0.0
2026-02-27 12:30:00+00:00,65930.1796875,66039.59375,65909.8828125,65931.3203125,156217344,0.0,0.0
2026-02-27 12:45:00+00:00,65943.8203125,65943.8203125,65765.1015625,65805.46875,1109692416,0.0,0.0
2026-02-27 13:00:00+00:00,65916.296875,66084.8203125,65916.296875,66012.9765625,194355200,0.0,0.0
2026-02-27 13:15:00+00:00,66051.6484375,66148.3359375,66014.75,66014.75,90267648,0.0,0.0
2026-02-27 13:30:00+00:00,65928.2578125,66032.3203125,65682.15625,66032.3203125,494669824,0.0,0.0
2026-02-27 13:45:00+00:00,66083.234375,66277.125,66059.8984375,66173.640625,112463872,0.0,0.0
2026-02-27 14:00:00+00:00,66285.390625,66285.390625,66204.9140625,66261.359375,28082176,0.0,0.0
2026-02-27 14:15:00+00:00,66330.2109375,66330.2109375,66055.0390625,66055.0390625,61591552,0.0,0.0
2026-02-27 14:30:00+00:00,66148.2109375,66286.6796875,65812.8125,65812.8125,119394304,0.0,0.0
2026-02-27 14:45:00+00:00,65934.9609375,65960.265625,65754.3515625,65862.6015625,657866752,0.0,0.0
2026-02-27 15:00:00+00:00,65901.0546875,66176.5234375,65901.0546875,66047.046875,268922880,0.0,0.0
2026-02-27 15:15:00+00:00,66193.2109375,66193.2109375,66021.1796875,66146.1484375,0,0.0,0.0
